flight_time,distance_to_goal,success,collision,termination_reason,gui,walls,hole_width,hole_height,padding,run_id
5.6499999999999995,1.710081323816972,False,True,collision,False,2,0.45,0.75,0.03,4
4.595833333333393,1.5477677672847012,False,True,collision,False,2,0.45,0.65,0.05,4
6.479166666666619,0.09780885373053319,True,False,goal_reached,False,2,0.45,0.65,0.07,3
2.4541666666666835,3.2376693620665016,False,True,collision,False,2,0.55,0.35,0.03,1
7.179166666666579,0.09904697678641292,True,False,goal_reached,False,2,0.45,0.75,0.05,0
5.375000000000015,2.088970369379593,False,True,collision,False,2,0.45,0.75,0.05,4
4.666666666666722,0.09925638147006492,True,False,goal_reached,False,2,0.45,0.75,0.07,0
5.11250000000003,0.09987964439238964,True,False,goal_reached,False,2,0.45,0.75,0.07,2
7.845833333333208,0.09719568707407812,True,False,goal_reached,False,2,0.45,0.75,0.05,2
5.11250000000003,0.09987964439238964,True,False,goal_reached,False,2,0.45,0.75,0.07,1
4.945833333333373,2.020056674578292,False,True,collision,False,2,0.45,0.35,0.07,1
1.9166666666666612,4.075970760232277,False,True,collision,False,2,0.55,0.35,0.03,2
4.52916666666673,1.8214878560139454,False,True,collision,False,2,0.55,0.35,0.03,4
6.249999999999965,0.11888454168546682,False,False,path_finished,False,2,0.45,0.75,0.07,4
5.075000000000032,1.6131755440698767,False,True,collision,False,2,0.55,0.35,0.03,0
4.041666666666758,1.5619236106047276,False,True,collision,False,2,0.55,0.35,0.05,3
2.2250000000000054,2.933890152708818,False,True,collision,False,2,0.55,0.35,0.07,3
6.312499999999962,0.09819587161396855,True,False,goal_reached,False,2,0.55,0.35,0.05,0
5.250000000000022,0.09808706701010833,True,False,goal_reached,False,2,0.55,0.35,0.07,2
5.166666666666694,1.6960418268953272,False,True,collision,False,2,0.55,0.35,0.05,1
1.3833333333333298,3.9257383069062928,False,True,collision,False,2,0.55,0.45,0.03,2
4.362500000000073,1.2429485671394662,False,True,collision,False,2,0.55,0.35,0.07,1
6.620833333333278,0.09713652318711677,True,False,goal_reached,False,2,0.55,0.35,0.03,3
2.933333333333374,3.234812352859745,False,True,collision,False,2,0.55,0.45,0.03,0
7.291666666666573,0.09988541722574014,True,False,goal_reached,False,2,0.55,0.35,0.07,0
7.912499999999871,0.09955783875023773,True,False,goal_reached,False,2,0.55,0.35,0.07,4
7.57499999999989,0.09846104321047398,True,False,goal_reached,False,2,0.55,0.35,0.05,2
7.57499999999989,0.09846104321047398,True,False,goal_reached,False,2,0.55,0.35,0.05,4
4.795833333333381,0.0965673978156156,True,False,goal_reached,False,2,0.55,0.45,0.03,3
4.833333333333379,1.5896200442314756,False,True,collision,False,2,0.55,0.45,0.03,1
2.470833333333351,3.258161162193484,False,True,collision,False,2,0.55,0.45,0.05,4
3.92500000000009,2.1241298737307472,False,True,collision,False,2,0.55,0.45,0.03,4
5.179166666666693,0.09806457778685015,True,False,goal_reached,False,2,0.55,0.45,0.05,3
5.1458333333333615,1.3916254903796474,False,True,collision,False,2,0.55,0.45,0.07,0
5.554166666666672,0.09950660208965285,True,False,goal_reached,False,2,0.55,0.45,0.07,1
1.9499999999999944,3.829538620269775,False,True,collision,False,2,0.45,0.75,0.05,3
9.633333333333107,0.0991730444698634,True,False,goal_reached,False,2,0.45,0.45,0.07,2
5.554166666666672,0.09950660208965285,True,False,goal_reached,False,2,0.55,0.45,0.07,2
2.408333333333348,3.7493272560265667,False,True,collision,False,2,0.55,0.55,0.03,2
6.595833333333279,0.09774606490665508,True,False,goal_reached,False,2,0.55,0.55,0.03,0
8.83749999999982,0.09843830215263737,True,False,goal_reached,False,2,0.55,0.45,0.05,1
6.108333333333307,1.6042084316409424,False,True,collision,False,2,0.45,0.55,0.07,4
5.954166666666649,1.5130966769946523,False,True,collision,False,2,0.55,0.55,0.03,1
4.575000000000061,1.2772019297309898,False,True,collision,False,2,0.55,0.55,0.03,4
7.374999999999901,0.09968227951218549,True,False,goal_reached,False,2,0.55,0.45,0.07,3
5.937499999999983,0.09780376208420054,True,False,goal_reached,False,2,0.55,0.55,0.05,0
8.154166666666525,0.09976785077968024,True,False,goal_reached,False,2,0.55,0.45,0.07,4
4.233333333333413,1.962740028669838,False,True,collision,False,2,0.55,0.55,0.05,4
4.170833333333417,1.3694456888118207,False,True,collision,False,2,0.55,0.45,0.05,2
3.3791666666667295,1.8873353530591708,False,True,collision,False,2,0.55,0.55,0.07,2
6.870833333333263,0.09749474854005627,True,False,goal_reached,False,2,0.55,0.55,0.05,2
4.41250000000007,2.111003975660751,False,True,collision,False,2,0.55,0.55,0.07,3
1.5333333333333292,3.956976632479479,False,True,collision,False,2,0.55,0.65,0.03,1
1.941666666666661,3.982063246292107,False,True,collision,False,2,0.55,0.65,0.03,3
7.245833333333242,0.09728807850357508,True,False,goal_reached,False,2,0.55,0.55,0.05,3
5.787499999999992,0.09871680586528692,True,False,goal_reached,False,2,0.55,0.55,0.05,1
5.92916666666665,2.0993004405575406,False,True,collision,False,2,0.55,0.55,0.07,0
6.370833333333292,0.09802561766372737,True,False,goal_reached,False,2,0.55,0.65,0.03,2
4.591666666666726,1.4164526160997326,False,True,collision,False,2,0.55,0.55,0.07,1
5.937499999999983,0.09780376208420054,True,False,goal_reached,False,2,0.55,0.65,0.03,4
5.050000000000034,1.993003512158228,False,True,collision,False,2,0.55,0.65,0.05,3
7.245833333333242,0.09728807850357508,True,False,goal_reached,False,2,0.55,0.65,0.05,2
4.191666666666749,1.7450553465024257,False,True,collision,False,2,0.55,0.65,0.07,1
2.666666666666694,3.192496698714373,False,True,collision,False,2,0.55,0.75,0.03,0
7.479166666666562,1.638417672203156,False,True,collision,False,2,0.55,0.65,0.03,0
6.791666666666601,0.09813527641528084,True,False,goal_reached,False,2,0.55,0.65,0.05,1
3.8166666666667513,1.552335593392008,False,True,collision,False,2,0.55,0.65,0.07,4
5.874999999999987,0.09934275046191529,True,False,goal_reached,False,2,0.55,0.65,0.07,2
1.5333333333333292,3.956976632479479,False,True,collision,False,2,0.55,0.75,0.03,4
4.175000000000083,1.8050370405171159,False,True,collision,False,2,0.55,0.75,0.03,3
6.29166666666663,0.09700583838167595,True,False,goal_reached,False,2,0.55,0.75,0.03,2
5.441666666666678,0.09888403180207374,True,False,goal_reached,False,2,0.55,0.75,0.03,1
4.604166666666726,1.4109483933702607,False,True,collision,False,2,0.55,0.65,0.07,0
6.895833333333262,0.0965598572777821,True,False,goal_reached,False,2,0.55,0.65,0.07,3
5.583333333333337,0.09638596994898639,True,False,goal_reached,False,2,0.55,0.75,0.05,0
4.366666666666739,1.6031135173369366,False,True,collision,False,2,0.55,0.75,0.05,2
6.6291666666666105,1.640524487335451,False,True,collision,False,2,0.55,0.65,0.05,0
7.137499999999915,0.09955428983498422,True,False,goal_reached,False,2,0.55,0.75,0.05,1
5.166666666666694,0.09940264832543372,True,False,goal_reached,False,2,0.55,0.75,0.05,4
5.837499999999989,0.09952739819565687,True,False,goal_reached,False,2,0.55,0.75,0.05,3
4.7000000000000535,0.09795002519214442,True,False,goal_reached,False,2,0.55,0.75,0.07,4
5.491666666666675,1.6035709025108256,False,True,collision,False,2,0.55,0.75,0.07,3
2.7458333333333647,4.031707509693594,False,True,collision,False,2,0.65,0.35,0.03,0
6.020833333333312,0.0983696911224822,True,False,goal_reached,False,2,0.55,0.75,0.07,2
6.870833333333263,0.09725471469845698,True,False,goal_reached,False,2,0.55,0.75,0.07,1
4.083333333333422,1.5290006087323942,False,True,collision,False,2,0.65,0.35,0.03,2
4.650000000000056,1.870732546462026,False,True,collision,False,2,0.65,0.35,0.05,0
7.0458333333332535,0.09953991596367734,True,False,goal_reached,False,2,0.55,0.75,0.07,0
6.262499999999965,0.09914492564445611,True,False,goal_reached,False,2,0.65,0.35,0.03,4
6.4166666666666226,0.09989363564289107,True,False,goal_reached,False,2,0.55,0.65,0.05,4
4.445833333333401,1.9804160746765456,False,True,collision,False,2,0.65,0.35,0.05,3
5.066666666666699,1.5055096336587066,False,True,collision,False,2,0.65,0.35,0.03,1
5.633333333333334,0.09901793086281009,True,False,goal_reached,False,2,0.65,0.35,0.05,2
5.1458333333333615,1.3916254903796474,False,True,collision,False,2,0.65,0.35,0.07,2
5.22916666666669,0.09949153494640585,True,False,goal_reached,False,2,0.65,0.35,0.07,3
5.970833333333315,0.09991702156490602,True,False,goal_reached,False,2,0.65,0.35,0.07,4
8.583333333333167,0.0991240556134655,True,False,goal_reached,False,2,0.65,0.35,0.05,1
2.9541666666667084,3.370897132303345,False,True,collision,False,2,0.65,0.35,0.05,4
5.633333333333334,0.09875841126341167,True,False,goal_reached,False,2,0.65,0.45,0.03,2
2.6916666666666953,3.200234174808266,False,True,collision,False,2,0.65,0.45,0.03,0
2.570833333333356,3.740102346133693,False,True,collision,False,2,0.65,0.45,0.05,3
5.69583333333333,0.09800018240911115,True,False,goal_reached,False,2,0.65,0.45,0.05,0
8.537499999999836,0.09996544480735112,True,False,goal_reached,False,2,0.65,0.35,0.03,3
7.208333333333244,0.09950529068424141,True,False,goal_reached,False,2,0.55,0.55,0.07,4
6.012499999999979,0.0973005321457625,True,False,goal_reached,False,2,0.65,0.45,0.05,2
6.683333333333274,0.09766737371716157,True,False,goal_reached,False,2,0.65,0.35,0.07,0
6.508333333333284,0.09933250321971096,True,False,goal_reached,False,2,0.65,0.45,0.07,3
3.5416666666667376,1.777848988145915,False,True,collision,False,2,0.65,0.45,0.07,1
6.5416666666666154,0.09998971652651706,True,False,goal_reached,False,2,0.65,0.45,0.05,4
5.995833333333313,0.09910513648651229,True,False,goal_reached,False,2,0.65,0.45,0.07,0
5.200000000000025,0.09622928145875592,True,False,goal_reached,False,2,0.65,0.55,0.03,0
2.4291666666666822,3.1636218384746515,False,True,collision,False,2,0.65,0.55,0.03,3
3.7458333333334144,2.0173380184131617,False,True,collision,False,2,0.65,0.55,0.03,4
5.395833333333347,1.4377638633860224,False,True,collision,False,2,0.65,0.55,0.03,1
6.1249999999999725,1.5124895203955344,False,True,collision,False,2,0.65,0.45,0.07,4
4.945833333333373,1.4390454192765194,False,True,collision,False,2,0.65,0.55,0.03,2
5.758333333333327,0.09716537974065595,True,False,goal_reached,False,2,0.65,0.55,0.05,0
6.558333333333281,0.09687525140413729,True,False,goal_reached,False,2,0.65,0.45,0.07,2
5.52083333333334,0.09910260661280197,True,False,goal_reached,False,2,0.65,0.55,0.05,2
5.550000000000005,0.0987676676520882,True,False,goal_reached,False,2,0.65,0.55,0.05,1
6.954166666666592,0.0992251175709857,True,False,goal_reached,False,2,0.65,0.55,0.05,3
5.295833333333353,0.09915708771133935,True,False,goal_reached,False,2,0.65,0.55,0.07,0
5.3500000000000165,0.0997752664791376,True,False,goal_reached,False,2,0.65,0.55,0.07,2
6.420833333333289,0.09755928203773497,True,False,goal_reached,False,2,0.65,0.55,0.07,1
5.4666666666666766,1.3547916166065779,False,True,collision,False,2,0.65,0.55,0.05,4
7.916666666666537,0.15040913566859737,False,False,path_finished,False,2,0.65,0.55,0.07,4
4.041666666666758,1.9559490531594752,False,True,collision,False,2,0.65,0.65,0.03,2
5.4083333333333465,0.09950988065347781,True,False,goal_reached,False,2,0.65,0.65,0.03,1
6.312499999999962,0.09787902353033151,True,False,goal_reached,False,2,0.65,0.65,0.03,0
6.887499999999929,0.09958341207964883,True,False,goal_reached,False,2,0.65,0.55,0.07,3
3.070833333333381,1.9039944398362003,False,True,collision,False,2,0.65,0.65,0.03,3
5.674999999999998,0.09987590017517224,True,False,goal_reached,False,2,0.65,0.65,0.03,4
5.52083333333334,0.09901403591848612,True,False,goal_reached,False,2,0.65,0.65,0.05,0
5.087500000000031,0.09859714816650945,True,False,goal_reached,False,2,0.65,0.65,0.05,2
5.225000000000024,0.09924792272823492,True,False,goal_reached,False,2,0.65,0.65,0.05,4
6.11666666666664,1.6594223302503135,False,True,collision,False,2,0.65,0.65,0.05,3
7.349999999999903,0.09898460366800038,True,False,goal_reached,False,2,0.65,0.65,0.07,1
7.383333333333234,0.09849338885986282,True,False,goal_reached,False,2,0.65,0.65,0.07,0
5.662499999999999,0.09675161358441578,True,False,goal_reached,False,2,0.65,0.65,0.07,3
4.300000000000076,1.254584721670035,False,True,collision,False,2,0.65,0.65,0.05,1
7.212499999999911,0.09730044920593268,True,False,goal_reached,False,2,0.65,0.65,0.07,2
3.8833333333334212,1.802862544838597,False,True,collision,False,2,0.65,0.75,0.03,0
5.341666666666684,0.09722319161291043,True,False,goal_reached,False,2,0.65,0.75,0.03,1
5.3791666666666815,0.09941709768046511,True,False,goal_reached,False,2,0.65,0.75,0.03,2
4.866666666666711,0.09922184655297601,True,False,goal_reached,False,2,0.65,0.75,0.05,0
6.39583333333329,0.09960086911472821,True,False,goal_reached,False,2,0.65,0.75,0.03,3
5.250000000000022,0.09885577004822564,True,False,goal_reached,False,2,0.65,0.75,0.05,1
5.98749999999998,0.09968422709935161,True,False,goal_reached,False,2,0.65,0.75,0.03,4
6.179166666666636,1.2484997255592685,False,True,collision,False,2,0.65,0.65,0.07,4
4.479166666666733,1.5989680239952282,False,True,collision,False,2,0.65,0.75,0.05,2
6.87499999999993,0.09896363347691563,True,False,goal_reached,False,2,0.65,0.75,0.05,4
4.920833333333374,0.09708073618722073,True,False,goal_reached,False,2,0.65,0.75,0.05,3
5.245833333333356,0.09869163001238977,True,False,goal_reached,False,2,0.65,0.75,0.07,0
5.129166666666696,0.09923702360124215,True,False,goal_reached,False,2,0.65,0.75,0.07,2
6.495833333333285,0.09872225205617885,True,False,goal_reached,False,2,0.65,0.75,0.07,1
4.737500000000051,1.4135278778464644,False,True,collision,False,2,0.65,0.75,0.07,3
6.841666666666598,0.09982591341344853,True,False,goal_reached,False,2,0.65,0.75,0.07,4
2.4291666666666822,3.1636218384746515,False,True,collision,False,2,0.75,0.35,0.03,2
2.6541666666666934,3.2545402583978382,False,True,collision,False,2,0.75,0.35,0.03,1
4.620833333333391,2.032159572284358,False,True,collision,False,2,0.75,0.35,0.03,3
6.1541666666666375,0.09911941489636464,True,False,goal_reached,False,2,0.75,0.35,0.05,1
6.649999999999943,1.9423641325946264,False,True,collision,False,2,0.65,0.35,0.07,1
5.629166666666667,0.09694302981549534,True,False,goal_reached,False,2,0.75,0.35,0.05,2
5.57916666666667,0.09945566637860752,True,False,goal_reached,False,2,0.75,0.35,0.05,4
5.183333333333359,0.0986902088930859,True,False,goal_reached,False,2,0.75,0.35,0.07,0
5.266666666666688,1.7613567018642957,False,True,collision,False,2,0.75,0.35,0.05,3
2.033333333333329,3.994430690015418,False,True,collision,False,2,0.75,0.35,0.03,4
3.8333333333334187,1.5878643297627488,False,True,collision,False,2,0.75,0.45,0.03,0
5.966666666666648,1.8205294981090578,False,True,collision,False,2,0.75,0.35,0.05,0
6.837499999999932,0.09919791231220619,True,False,goal_reached,False,2,0.75,0.35,0.07,4
4.675000000000055,1.4844633426895348,False,True,collision,False,2,0.75,0.35,0.07,1
5.770833333333326,0.09887344951029729,True,False,goal_reached,False,2,0.75,0.35,0.07,3
3.829166666666752,1.538842002296589,False,True,collision,False,2,0.75,0.45,0.03,1
5.741666666666661,1.6946181889713055,False,True,collision,False,2,0.75,0.35,0.07,2
2.562500000000022,3.9796682019781486,False,True,collision,False,2,0.75,0.45,0.05,1
7.5208333333332265,0.09899842488070378,True,False,goal_reached,False,2,0.75,0.45,0.03,2
3.6708333333334107,3.619604990991886,False,True,collision,False,2,0.75,0.45,0.03,3
5.6375,0.09921825207020792,True,False,goal_reached,False,2,0.75,0.45,0.05,0
5.300000000000019,0.09990259334377966,True,False,goal_reached,False,2,0.75,0.45,0.03,4
6.229166666666633,0.09852695557148107,True,False,goal_reached,False,2,0.75,0.45,0.05,2
5.133333333333362,0.09921131007009434,True,False,goal_reached,False,2,0.75,0.45,0.07,2
6.079166666666642,0.09979613786803854,True,False,goal_reached,False,2,0.75,0.45,0.05,3
5.9124999999999845,0.099394465379804,True,False,goal_reached,False,2,0.75,0.45,0.05,4
3.9125000000000894,1.7027524486616925,False,True,collision,False,2,0.75,0.45,0.07,0
5.166666666666694,1.4645026636160736,False,True,collision,False,2,0.75,0.45,0.07,1
6.458333333333287,0.09951218812841726,True,False,goal_reached,False,2,0.75,0.45,0.07,3
5.041666666666701,1.8557554794957436,False,True,collision,False,2,0.75,0.55,0.03,0
6.399999999999957,0.09823957270158847,True,False,goal_reached,False,2,0.75,0.45,0.07,4
4.858333333333378,0.09864073657466041,True,False,goal_reached,False,2,0.75,0.55,0.03,1
6.16249999999997,0.09948470718482956,True,False,goal_reached,False,2,0.75,0.55,0.03,3
6.654166666666609,0.09668563106572582,True,False,goal_reached,False,2,0.75,0.55,0.03,2
4.125000000000086,1.3814770378774806,False,True,collision,False,2,0.75,0.55,0.05,0
5.804166666666657,0.09939762065278082,True,False,goal_reached,False,2,0.75,0.55,0.03,4
5.125000000000029,0.09688879275081137,True,False,goal_reached,False,2,0.75,0.55,0.05,2
4.9333333333333735,1.5272142117250969,False,True,collision,False,2,0.75,0.55,0.05,1
6.566666666666614,0.09840206730226056,True,False,goal_reached,False,2,0.75,0.55,0.05,3
4.837500000000046,0.09905864478753451,True,False,goal_reached,False,2,0.75,0.55,0.07,0
6.0666666666666424,0.09996022116041091,True,False,goal_reached,False,2,0.75,0.55,0.05,4
6.899999999999928,0.09944752733818174,True,False,goal_reached,False,2,0.75,0.55,0.07,1
6.037499999999977,0.09833003423778129,True,False,goal_reached,False,2,0.75,0.55,0.07,2
5.2625000000000215,0.09925426137346852,True,False,goal_reached,False,2,0.75,0.55,0.07,4
5.450000000000011,0.09906577775483151,True,False,goal_reached,False,2,0.75,0.65,0.03,0
4.870833333333377,0.0973401103675749,True,False,goal_reached,False,2,0.75,0.65,0.03,2
5.683333333333331,0.09952117003660078,True,False,goal_reached,False,2,0.75,0.65,0.03,3
4.754166666666717,0.0966165909757414,True,False,goal_reached,False,2,0.75,0.65,0.03,4
6.837499999999932,0.09914018831781499,True,False,goal_reached,False,2,0.75,0.55,0.07,3
3.7416666666667475,1.658105507517801,False,True,collision,False,2,0.75,0.65,0.05,0
6.974999999999924,0.09825939938011487,True,False,goal_reached,False,2,0.75,0.65,0.03,1
4.908333333333375,0.0989327831482156,True,False,goal_reached,False,2,0.75,0.65,0.05,3
3.8083333333334175,1.7305137202025351,False,True,collision,False,2,0.75,0.65,0.05,4
5.17083333333336,0.09704405008836595,True,False,goal_reached,False,2,0.75,0.65,0.05,1
5.354166666666683,0.09879856074832201,True,False,goal_reached,False,2,0.75,0.65,0.05,2
5.216666666666691,0.09740816847992194,True,False,goal_reached,False,2,0.75,0.65,0.07,1
5.52083333333334,0.09882329579530015,True,False,goal_reached,False,2,0.75,0.65,0.07,0
1.895833333333328,3.4862623079797883,False,True,collision,False,2,0.75,0.75,0.03,3
4.620833333333391,0.09878365409342085,True,False,goal_reached,False,2,0.75,0.75,0.03,0
7.799999999999877,0.09743871826842165,True,False,goal_reached,False,2,0.75,0.65,0.07,2
5.416666666666679,0.11666447194384194,False,False,path_finished,False,2,0.75,0.65,0.07,4
5.354166666666683,0.09879856074832201,True,False,goal_reached,False,2,0.75,0.65,0.07,3
1.666666666666662,3.9649393595629325,False,True,collision,False,2,0.75,0.75,0.05,2
5.583333333333337,0.09811954469283352,True,False,goal_reached,False,2,0.75,0.75,0.03,1
6.166666666666637,0.09992525759392029,True,False,goal_reached,False,2,0.75,0.75,0.03,2
5.583333333333337,0.09915282053036387,True,False,goal_reached,False,2,0.75,0.75,0.03,4
6.029166666666645,0.09764295887243729,True,False,goal_reached,False,2,0.75,0.75,0.05,1
6.099999999999974,0.09704655285691716,True,False,goal_reached,False,2,0.75,0.75,0.05,4
5.583333333333337,0.09811954469283352,True,False,goal_reached,False,2,0.75,0.75,0.05,3
7.083333333333251,0.154388691167158,False,False,path_finished,False,2,0.75,0.75,0.05,0
5.220833333333357,0.09814132205602523,True,False,goal_reached,False,2,0.75,0.75,0.07,0
3.862500000000087,1.419235981541958,False,True,collision,False,2,0.75,0.75,0.07,2
5.741666666666661,0.09866258244854685,True,False,goal_reached,False,2,0.75,0.75,0.07,1
4.70416666666672,0.09751199257750783,True,False,goal_reached,False,2,0.75,0.75,0.07,3
5.045833333333367,0.09809172225026846,True,False,goal_reached,False,2,0.75,0.75,0.07,4
5.4666666666666766,1.961033670163808,False,True,collision,False,3,0.35,0.35,0.05,0
4.908333333333375,3.899124102679867,False,True,collision,False,3,0.35,0.35,0.03,3
8.041666666666531,0.09980011976595095,True,False,goal_reached,False,2,0.45,0.75,0.07,3
3.7333333333334138,5.16159552388426,False,True,collision,False,3,0.35,0.35,0.03,2
2.1625000000000023,3.428265261997227,False,True,collision,False,2,0.65,0.45,0.05,1
3.558333333333405,4.1028209600248955,False,True,collision,False,3,0.35,0.35,0.05,2
2.5833333333333566,5.871386917028203,False,True,collision,False,3,0.35,0.35,0.03,1
2.145833333333335,6.046420738309715,False,True,collision,False,3,0.35,0.35,0.03,4
9.195833333333132,0.09999521710444556,True,False,goal_reached,False,3,0.35,0.35,0.05,4
2.17916666666667,5.58186101739977,False,True,collision,False,3,0.35,0.35,0.03,0
6.433333333333288,3.4563479994299593,False,True,collision,False,3,0.35,0.35,0.07,0
1.9749999999999943,5.690642704494164,False,True,collision,False,3,0.35,0.45,0.03,1
4.545833333333396,3.3677782181816833,False,True,collision,False,3,0.35,0.45,0.03,2
4.695833333333387,3.8573414040807306,False,True,collision,False,3,0.35,0.35,0.07,3
5.108333333333364,3.6680091745235206,False,True,collision,False,3,0.35,0.45,0.03,4
8.179166666666523,1.588261144946068,False,True,collision,False,3,0.35,0.35,0.07,2
8.083333333333195,1.3486413684424967,False,True,collision,False,3,0.35,0.45,0.05,0
3.754166666666748,4.0293002557358655,False,True,collision,False,3,0.35,0.45,0.03,3
7.0166666666665884,3.7151271617358987,False,True,collision,False,3,0.35,0.45,0.03,0
9.016666666666476,0.09953169139959037,True,False,goal_reached,False,3,0.35,0.45,0.05,3
2.066666666666664,5.631082078979648,False,True,collision,False,3,0.35,0.45,0.05,4
6.987499999999923,4.027283750074904,False,True,collision,False,3,0.35,0.45,0.05,2
3.954166666666758,3.2882230363314857,False,True,collision,False,3,0.35,0.45,0.07,3
11.258333333333015,0.09974775311763012,True,False,goal_reached,False,3,0.35,0.45,0.07,0
5.52083333333334,4.110954137149628,False,True,collision,False,3,0.35,0.45,0.07,4
4.0125000000000925,3.4005715951348057,False,True,collision,False,3,0.35,0.55,0.03,1
1.9333333333333278,6.166281242671928,False,True,collision,False,3,0.35,0.55,0.03,2
2.0874999999999986,5.749984201435738,False,True,collision,False,3,0.35,0.55,0.03,3
10.47083333333306,0.0982122076822485,True,False,goal_reached,False,3,0.35,0.45,0.07,2
2.6541666666666934,5.507630031031521,False,True,collision,False,3,0.35,0.55,0.03,4
3.8333333333334187,3.6116138869229033,False,True,collision,False,3,0.35,0.55,0.05,1
5.841666666666655,1.9285519591537439,False,True,collision,False,3,0.35,0.55,0.05,2
6.283333333333297,3.326246905984189,False,True,collision,False,3,0.35,0.35,0.07,1
4.554166666666728,3.7577650350916847,False,True,collision,False,3,0.35,0.55,0.05,3
6.283333333333297,3.326246905984189,False,True,collision,False,3,0.35,0.35,0.07,4
4.733333333333385,3.4735209113278445,False,True,collision,False,3,0.35,0.55,0.07,0
3.1416666666667177,5.553668484471254,False,True,collision,False,3,0.35,0.55,0.05,4
1.9708333333333277,5.6317825132901955,False,True,collision,False,3,0.35,0.55,0.07,3
7.733333333333214,1.7430969227289628,False,True,collision,False,3,0.35,0.55,0.07,4
2.170833333333336,5.686208650670902,False,True,collision,False,3,0.35,0.65,0.03,0
10.241666666666406,0.09811029198494836,True,False,goal_reached,False,3,0.35,0.55,0.07,2
2.437500000000016,5.343962839569784,False,True,collision,False,3,0.35,0.65,0.03,1
2.366666666666679,5.654203079724992,False,True,collision,False,3,0.35,0.55,0.03,0
2.279166666666675,5.402202737454014,False,True,collision,False,3,0.35,0.65,0.03,2
2.0583333333333305,5.137673413294589,False,True,collision,False,3,0.35,0.65,0.03,3
10.333333333333067,1.4022381656164917,False,True,collision,False,3,0.35,0.45,0.07,1
7.899999999999872,2.040852922349882,False,True,collision,False,3,0.35,0.55,0.07,1
6.637499999999943,1.6174475682673408,False,True,collision,False,3,0.35,0.65,0.05,1
3.0166666666667115,5.568867475075299,False,True,collision,False,3,0.35,0.65,0.05,3
7.083333333333251,0.09979462658277473,True,False,goal_reached,False,3,0.35,0.65,0.05,2
6.845833333333265,3.6758957896685693,False,True,collision,False,3,0.35,0.35,0.05,3
6.012499999999979,1.467267177148554,False,True,collision,False,3,0.35,0.65,0.03,4
10.787499999999708,0.09778339888222543,True,False,goal_reached,False,3,0.35,0.65,0.05,0
7.10833333333325,1.948383476246941,False,True,collision,False,3,0.35,0.65,0.07,1
11.633333333332994,0.09827655411530455,True,False,goal_reached,False,3,0.35,0.65,0.05,4
2.4125000000000147,5.1994292168187775,False,True,collision,False,3,0.35,0.65,0.07,3
6.474999999999953,2.087913656683402,False,True,collision,False,3,0.35,0.65,0.07,0
3.2500000000000564,5.367788661201805,False,True,collision,False,3,0.35,0.75,0.03,0
2.641666666666693,5.152322267903142,False,True,collision,False,3,0.35,0.75,0.03,1
1.9208333333333278,5.279586099658501,False,True,collision,False,3,0.35,0.75,0.03,4
7.145833333333248,1.7647250890895536,False,True,collision,False,3,0.35,0.65,0.07,4
1.7374999999999952,6.018272569074866,False,True,collision,False,3,0.35,0.75,0.03,3
6.091666666666641,3.248129143001289,False,True,collision,False,3,0.35,0.75,0.03,2
4.745833333333384,4.033399500433829,False,True,collision,False,3,0.35,0.55,0.05,0
10.249999999999739,0.09913481307371423,True,False,goal_reached,False,3,0.35,0.75,0.05,0
7.599999999999889,0.09882086038043271,True,False,goal_reached,False,3,0.35,0.75,0.05,4
5.704166666666663,3.325098711061374,False,True,collision,False,3,0.35,0.75,0.05,3
4.279166666666744,3.306219645599694,False,True,collision,False,3,0.35,0.75,0.07,0
6.091666666666641,1.8701917271494921,False,True,collision,False,3,0.35,0.75,0.07,1
8.162499999999858,1.3224111951211284,False,True,collision,False,3,0.35,0.75,0.07,2
4.608333333333392,3.3775637245575445,False,True,collision,False,3,0.35,0.75,0.07,4
2.3541666666666785,5.353798331774063,False,True,collision,False,3,0.35,0.65,0.07,2
2.0249999999999955,5.151366343699047,False,True,collision,False,3,0.35,0.75,0.05,1
7.454166666666564,1.812523513545581,False,True,collision,False,3,0.35,0.75,0.07,3
4.616666666666725,3.4178735673823306,False,True,collision,False,3,0.45,0.35,0.03,0
5.120833333333363,3.2315612832700733,False,True,collision,False,3,0.45,0.35,0.03,4
10.220833333333074,1.78685001859596,False,True,collision,False,3,0.45,0.35,0.05,0
3.454166666666733,5.414416963764849,False,True,collision,False,3,0.45,0.35,0.03,3
